Participant	Identifier	Condition	Chain	Generation	Trial	SequenceTrace	SequencePosition	TargetCharacter	ProducedCharacter	T.x	T.y	P.x	P.y	CharRT	CharError	TargetArea	ProductionArea
m1a3qnJSfM8vSCHD4bq3	hard_GEN_4_C	hard	C	4	8	3	3	m	O	291.6788321167883	252.26277372262774	348.25	251.5	5748	25.978484368440494	485.9565480418605	962.9060225722933
m1a3qnJSfM8vSCHD4bq3	hard_GEN_4_C	hard	C	4	9	7	1	ã	>	78.83211678832117	18.394160583941606	334.25	330.5	44271	33.86439407124366	2167.2126952168687	1625.3221864028892
m1a3qnJSfM8vSCHD4bq3	hard_GEN_4_C	hard	C	4	9	7	2	e	.	155.03649635036496	139.27007299270073	48.25	293.5	9412	24.803362763227728	766.4084260952895	10838.732100053028
m1a3qnJSfM8vSCHD4bq3	hard_GEN_4_C	hard	C	4	9	7	3	2	x	257.51824817518246	136.64233576642334	264.25	159.5	1893	62.24158729676101	3292.213893585469	1087.3408903039654
m1a3qnJSfM8vSCHD4bq3	hard_GEN_4_C	hard	C	4	10	6	1	W	s	312.7007299270073	270.6569343065693	267.25	207.5	11910	12.124058896394532	582.7723222772329	965.3767393534145
m1a3qnJSfM8vSCHD4bq3	hard_GEN_4_C	hard	C	4	10	6	2	â	J	126.13138686131387	68.32116788321167	212.25	257.5	6931	41.44971752073625	3378.0008691937137	1005.8276896939824
m1a3qnJSfM8vSCHD4bq3	hard_GEN_4_C	hard	C	4	10	6	3	k	Ì	294.3065693430657	176.05839416058393	261.25	268.5	11188	17.522491094795633	1551.9506220520198	648.4906221648162
m1a3qnJSfM8vSCHD4bq3	hard_GEN_4_C	hard	C	4	11	5	1	.	.	115.62043795620438	223.35766423357666	106.25	212.5	15568	0	10838.732100053028	10838.732100053028
m1a3qnJSfM8vSCHD4bq3	hard_GEN_4_C	hard	C	4	11	5	2	Õ	Ô	149.7810218978102	107.73722627737226	310.25	249.5	33665	23.636738363536693	768.6871518595071	357.6040074054472
m1a3qnJSfM8vSCHD4bq3	hard_GEN_4_C	hard	C	4	11	5	3	k	k	294.3065693430657	176.05839416058393	313.25	185.5	13402	0	1551.9506220520198	1551.9506220520198
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	0	10	1	%	ì	47.2992700729927	60.43795620437956	24.29998779296875	120.75	20482	21.52756951863073	319.6555706364528	3261.283203247344
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	0	10	2	È	J	210.2189781021898	315.3284671532847	213.29998779296875	252.75	633	6.0646298278703235	792.2518780497448	1005.8276896939824
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	0	10	3	ô	z	97.22627737226277	99.85401459854015	319.29998779296875	149.75	438	35.83460491311525	302.72124751677484	2723.978246658815
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	1	9	1	b	b	207.5912408759124	123.5036496350365	200.29998779296875	119.75	34343	0	833.8427520262685	833.8427520262685
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	1	9	2	k	k	294.3065693430657	176.05839416058393	315.29998779296875	173.75	4189	0	1551.9506220520198	1551.9506220520198
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	1	9	3	Q	æ	231.24087591240877	281.1678832116788	113.29998779296875	104.75	4777	33.976518033678815	367.0038678720157	461.24732857816025
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	2	11	1	ç	9	23.64963503649635	52.55474452554745	121.29998779296875	305.75	18803	6.096923342097742	246.8773750282861	2188.315431957333
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	2	11	2	j	2	170.8029197080292	112.99270072992701	284.29998779296875	89.75	16108	37.80385609812145	668.2981841814726	3292.213893585469
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	2	11	3	u	3	262.77372262773724	231.24087591240877	343.29998779296875	65.75	2846	31.30198412612693	1128.3191483415758	10574.274574446246
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	3	5	1	á	h	49.92700729927007	7.883211678832117	199.29998779296875	169.75	11618	21.820552117690735	397.54051182763976	996.2723796486225
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	3	5	2	dblquot	ì	60.43795620437956	57.81021897810219	15.29998779296875	132.75	8317	19.141262034273076	280.3844673693893	3261.283203247344
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	3	5	3	ô	Å	97.22627737226277	99.85401459854015	303.29998779296875	315.75	1390	35.83460491311525	302.72124751677484	276.86198078004236
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	4	8	1	(	&	36.78832116788321	31.532846715328468	59.29998779296875	37.75	26280	5.392671663609638	189.97136847995552	201.74275820943058
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	4	8	2	d	d	181.31386861313868	118.24817518248175	178.29998779296875	113.75	4310	0	818.866898041646	818.866898041646
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	4	8	3	B	I	338.978102189781	186.56934306569343	278.29998779296875	317.75	8248	26.948599843363507	632.5252593534788	398.0825096813569
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	5	7	1	ì	ì	42.043795620437955	110.36496350364963	49.29998779296875	113.75	15872	0	3261.283203247344	3261.283203247344
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	5	7	2	J	Æ	197.08029197080293	249.63503649635035	275.29998779296875	324.75	6292	33.885170494262105	1005.8276896939824	495.7845553300722
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	5	7	3	V	W	304.8175182481752	328.46715328467155	310.29998779296875	264.75	5035	35.47574867806737	795.0170449355501	582.7723222772329
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	6	2	1	Ã	â	218.1021897810219	323.2116788321168	150.29998779296875	17.75	7735	31.04104666708741	443.576980919217	3378.0008691937137
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	6	2	2	8	f	178.68613138686132	310.0729927007299	113.29998779296875	157.75	31029	43.77774229978259	897.1808769287345	411.29398255586057
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	6	2	3	b	2	207.5912408759124	123.5036496350365	294.29998779296875	101.75	2713	44.39623072012948	833.8427520262685	3292.213893585469
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	7	0	1	m	*	291.6788321167883	252.26277372262774	102.29998779296875	172.75	36024	38.9162725318806	485.9565480418605	693.1218554952411
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	7	0	2	t	t	336.35036496350364	202.33576642335765	330.29998779296875	204.75	16032	0	623.7386038696277	623.7386038696277
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	7	0	3	o	K	352.11678832116786	212.84671532846716	286.29998779296875	209.75	5143	14.912895262395356	237.74333436464804	1079.1280067864282
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	8	4	1	!	3	112.99270072992701	78.83211678832117	321.29998779296875	41.75	16394	31.062881829290294	517.1309828136405	10574.274574446246
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	8	4	2	ñ	ñ	70.94890510948905	36.78832116788321	67.29998779296875	47.75	40950	0	465.3254928073093	465.3254928073093
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	8	4	3	p	n	191.82481751824818	207.5912408759124	329.29998779296875	254.75	2840	54.79476507790039	617.8782386868297	1105.4764768063615
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	9	6	1	K	3	289.05109489051097	218.1021897810219	314.29998779296875	39.75	10996	21.16884779346424	1079.1280067864282	10574.274574446246
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	9	6	2	J	Î	197.08029197080293	249.63503649635035	279.29998779296875	296.75	1205	20.030278276235105	1005.8276896939824	586.6072190678751
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	9	6	3	T	.	152.4087591240876	265.4014598540146	26.29998779296875	266.75	880	142.98366155493432	3763.3974019325033	10838.732100053028
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	10	1	1	Ñ	)	65.69343065693431	84.08759124087591	74.29998779296875	81.75	7160	18.670764385180075	305.2284794732341	258.83621855121305
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	10	1	2	à	â	28.905109489051096	5.255474452554744	122.29998779296875	65.75	5471	12.92462297295602	232.9719050691761	3378.0008691937137
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	10	1	3	È	c	210.2189781021898	315.3284671532847	264.29998779296875	77.75	3071	9.978267629835633	792.2518780497448	2152.8501229006333
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	11	3	1	t	G	336.35036496350364	202.33576642335765	134.29998779296875	199.75	5815	27.733964762098037	623.7386038696277	540.4904710381234
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	11	3	2	dblquot	â	60.43795620437956	57.81021897810219	154.29998779296875	65.75	929	15.930739469142189	280.3844673693893	3378.0008691937137
vUC8NXGChr6gfIgaASDd	hard_GEN_4_E	hard	E	4	11	3	3	K	L	289.05109489051097	218.1021897810219	326.29998779296875	248.75	880	35.282660049943814	1079.1280067864282	167.27793189890508
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	0	8	1	d	0	181.31386861313868	118.24817518248175	175.453125	206.703125	13464	18.95307961000155	818.866898041646	649.2213749038219
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	0	8	2	g	k	202.33576642335765	141.8978102189781	316.453125	175.703125	6289	38.22712199860528	971.8149880900655	1551.9506220520198
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	0	8	3	i	ì	160.2919708029197	162.91970802919707	33.453125	93.703125	2122	11.420500517828323	766.8239604591599	3261.283203247344
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	1	5	1	h	i	220.72992700729927	160.2919708029197	152.453125	163.703125	18942	38.22712199860528	996.2723796486225	766.8239604591599
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	1	5	2	d	0	181.31386861313868	118.24817518248175	166.453125	190.703125	8013	12.364987634783553	818.866898041646	649.2213749038219
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	1	5	3	E	ì	157.66423357664235	173.43065693430657	56.453125	124.703125	6066	5.208549071378075	663.149052309891	3261.283203247344
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	2	7	1	b	c	207.5912408759124	123.5036496350365	240.453125	132.703125	12844	44.39623072012948	833.8427520262685	2152.8501229006333
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	2	7	2	?	*	239.12408759124088	178.68613138686132	119.453125	187.703125	10120	41.05937666650134	1187.023807508027	693.1218554952411
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	2	7	3	.	.	115.62043795620438	223.35766423357666	85.453125	277.703125	769	0	10838.732100053028	10838.732100053028
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	3	11	1	d	x	181.31386861313868	118.24817518248175	277.453125	156.703125	16382	36.36567491473775	818.866898041646	1087.3408903039654
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	3	11	2	D	æ	236.4963503649635	170.8029197080292	98.453125	112.703125	1887	38.67295064790282	562.0492009397694	461.24732857816025
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	3	11	3	F	.	110.36496350364963	189.1970802919708	90.453125	235.703125	1275	64.58551437109061	1462.441927158945	10838.732100053028
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	4	1	1	C	k	186.56934306569343	191.82481751824818	310.453125	130.703125	7135	26.034074544023824	907.5293223146291	1551.9506220520198
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	4	1	2	b	b	207.5912408759124	123.5036496350365	208.453125	108.703125	4345	0	833.8427520262685	833.8427520262685
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	4	1	3	G	À	139.27007299270073	194.45255474452554	236.453125	317.703125	8149	34.82497579620953	540.4904710381234	397.59680338628823
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	5	9	1	a	Z	131.38686131386862	144.52554744525548	96.453125	167.703125	12439	12.096564936340114	693.383049208539	499.6748361970758
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	5	9	2	g	e	202.33576642335765	141.8978102189781	165.453125	136.703125	1420	18.95307961000155	971.8149880900655	766.4084260952895
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	5	9	3	p	T	191.82481751824818	207.5912408759124	37.453125	337.703125	957	29.206177358260643	617.8782386868297	3763.3974019325033
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	6	10	1	G	3	139.27007299270073	194.45255474452554	303.453125	88.703125	18733	27.892922139938328	540.4904710381234	10574.274574446246
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	6	10	2	g	g	202.33576642335765	141.8978102189781	194.453125	150.703125	1311	0	971.8149880900655	971.8149880900655
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	6	10	3	h	.	220.72992700729927	160.2919708029197	61.453125	271.703125	1098	26.034074544023824	996.2723796486225	10838.732100053028
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	7	2	1	D	1	236.4963503649635	170.8029197080292	271.453125	274.703125	5552	41.05937666650134	562.0492009397694	691.3594884941667
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	7	2	2	0	d	176.05839416058393	199.7080291970803	191.453125	108.703125	6011	22.400383191534583	649.2213749038219	818.866898041646
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	7	2	3	f	>	99.85401459854015	147.15328467153284	337.453125	330.703125	14054	3.8539811351739544	411.29398255586057	1625.3221864028892
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	8	3	1	0	0	176.05839416058393	199.7080291970803	177.453125	206.703125	5554	0	649.2213749038219	649.2213749038219
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	8	3	2	C	a	186.56934306569343	191.82481751824818	136.453125	148.703125	5786	11.982164746687117	907.5293223146291	693.383049208539
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	8	3	3	a	S	131.38686131386862	144.52554744525548	65.453125	141.703125	9632	30.82254782220732	693.383049208539	6457.818643734893
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	9	4	1	C	k	186.56934306569343	191.82481751824818	310.453125	173.703125	14522	5.167192158416455	907.5293223146291	1551.9506220520198
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	9	4	2	-	Ò	199.7080291970803	220.72992700729927	120.453125	90.703125	2798	54.79476507790039	1332.4525734768504	514.5222807439559
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	9	4	3	e	È	155.03649635036496	139.27007299270073	211.453125	308.703125	2681	33.3114930033942	766.4084260952895	792.2518780497448
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	10	6	1	F	T	110.36496350364963	189.1970802919708	155.453125	251.703125	9148	64.58551437109061	1462.441927158945	3763.3974019325033
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	10	6	2	g	u	202.33576642335765	141.8978102189781	271.453125	238.703125	4652	38.22712199860528	971.8149880900655	1128.3191483415758
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	10	6	3	C	k	186.56934306569343	191.82481751824818	310.453125	184.703125	2347	5.167192158416455	907.5293223146291	1551.9506220520198
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	11	0	1	Ø	d	136.64233576642334	102.48175182481752	186.453125	124.703125	6946	29.565058402740746	346.2594620594482	818.866898041646
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	11	0	2	b	2	207.5912408759124	123.5036496350365	267.453125	136.703125	10428	44.39623072012948	833.8427520262685	3292.213893585469
s9A7qBCfAN6s4ofhlRyt	easy_GEN_4_V	easy	V	4	11	0	3	h	â	220.72992700729927	160.2919708029197	127.453125	69.703125	2442	38.22712199860528	996.2723796486225	3378.0008691937137
D437BnPHwv1y4dr3XXer	easy_GEN_4_M	easy	M	4	0	0	1	G	Ã	139.27007299270073	194.45255474452554	211.25	324.5	23003	34.82497579620953	540.4904710381234	443.576980919217
D437BnPHwv1y4dr3XXer	easy_GEN_4_M	easy	M	4	0	0	2	ó	ñ	84.08759124087591	81.45985401459853	80.25	30.5	21837	15.992852918066676	195.21334919304581	465.3254928073093
D437BnPHwv1y4dr3XXer	easy_GEN_4_M	easy	M	4	0	0	3	4	4	204.96350364963504	63.065693430656935	182.25	0.5	1611	0	9982.910451859594	9982.910451859594
D437BnPHwv1y4dr3XXer	easy_GEN_4_M	easy	M	4	1	3	1	È	Æ	210.2189781021898	315.3284671532847	288.25	340.5	28624	31.04104666708741	792.2518780497448	495.7845553300722
D437BnPHwv1y4dr3XXer	easy_GEN_4_M	easy	M	4	1	3	2	,	,	254.8905109489051	244.37956204379563	240.25	245.5	13476	0	779.7074442571793	779.7074442571793
D437BnPHwv1y4dr3XXer	easy_GEN_4_M	easy	M	4	1	3	3	.	.	115.62043795620438	223.35766423357666	95.25	241.5	4407	0	10838.732100053028	10838.732100053028
D437BnPHwv1y4dr3XXer	easy_GEN_4_M	easy	M	4	2	10	1	3	4	346.86131386861314	89.34306569343066	225.25	43.5	20239	68.83767188675755	10574.274574446246	9982.910451859594
D437BnPHwv1y4dr3XXer	easy_GEN_4_M	easy	M	4	2	10	2	S	.	68.32116788321167	157.66423357664235	108.25	256.5	9361	42.47390933220225	6457.818643734893	10838.732100053028
D437BnPHwv1y4dr3XXer	easy_GEN_4_M	easy	M	4	2	10	3	â	k	126.13138686131387	68.32116788321167	292.25	191.5	3329	41.44971752073625	3378.0008691937137	1551.9506220520198
D437BnPHwv1y4dr3XXer	easy_GEN_4_M	easy	M	4	3	5	1	.	.	115.62043795620438	223.35766423357666	23.25	262.5	24203	0	10838.732100053028	10838.732100053028
D437BnPHwv1y4dr3XXer	easy_GEN_4_M	easy	M	4	3	5	2	C	â	186.56934306569343	191.82481751824818	148.25	68.5	2408	12.41099632546406	907.5293223146291	3378.0008691937137
D437BnPHwv1y4dr3XXer	easy_GEN_4_M	easy	M	4	3	5	3	3	z	346.86131386861314	89.34306569343066	341.25	161.5	3734	61.153086476998354	10574.274574446246	2723.978246658815
D437BnPHwv1y4dr3XXer	easy_GEN_4_M	easy	M	4	4	7	1	8	ç	178.68613138686132	310.0729927007299	22.25	54.5	19408	43.77774229978259	897.1808769287345	246.8773750282861
D437BnPHwv1y4dr3XXer	easy_GEN_4_M	easy	M	4	4	7	2	S	S	68.32116788321167	157.66423357664235	83.25	181.5	11313	0	6457.818643734893	6457.818643734893
D437BnPHwv1y4dr3XXer	easy_GEN_4_M	easy	M	4	4	7	3	4	3	204.96350364963504	63.065693430656935	284.25	65.5	3160	68.83767188675755	9982.910451859594	10574.274574446246
D437BnPHwv1y4dr3XXer	easy_GEN_4_M	easy	M	4	5	9	1	y	.	105.1094890510949	126.13138686131387	13.25	273.5	24819	26.384889031460137	487.11362392122555	10838.732100053028
